OBJECTID,State,Segment,stTranNum,MHW,dVol,dMean,dDensity,Start_Date,End_Date,dMHW_Vol,dDensityMHW,dMHW_Vol2,dDensityMHW2,dMHW,dMHW_Rate,mapPlot,Shape_Length_1,Shape_Area_1,Start_Date,End_Date,Shape,Shape.STArea(),Shape.STLength(),GlobalID,created_user,created_date,last_edited_user,last_edited_date,x,y
4713,NC,1,66,0.25999999,1690,0.14,5.2,20140601,20161101,1588,4.9,1590,4.9,8.69383789,11.78513429,3,,,,,,0.000015484047221148503,0.035209609509663294,{58419702-2945-4ED1-A4A5-1C7295BBD042},,,,,,
4714,NC,1,67,0.25999999,-259,-0.02,-0.8,20140601,20161101,-127,-0.4,-127,-0.4,-13.02070525,-17.65052004,3,,,,,,0.000015090168509048504,0.035164195716165934,{7C44101C-3C3A-4C8E-9369-905573FE3852},,,,,,
4715,NC,1,68,0.25999999,762,0.07,2.3,20140601,20161101,862,2.7,863,2.7,-9.83476278,-13.33174157,3,,,,,,0.000015090696425048504,0.03516396881754566,{65B9737F-C8C5-420E-92B2-50576DC023A5},,,,,,
4716,NC,1,69,0.25999999,744,0.07,2.3,20140601,20161101,830,2.5,830,2.5,-9.36368545,-12.69316174,3,,,,,,0.000015089811655123504,0.03516354744857885,{85B4AC4E-837A-429B-8A8B-549B811EE79B},,,,,,
4717,NC,1,70,0.25999999,514,0.05,1.6,20140601,20161101,602,1.8,601,1.8,-3.49602825,-4.73912245,3,,,,,,0.000015090389642842003,0.035163112149410314,{D3382613-4949-4ABB-9421-0EACEC3DAD11},,,,,,
4718,NC,1,71,0.25999999,540,0.05,1.6,20140601,20161101,627,1.9,627,1.9,-14.27658951,-19.35296317,3,,,,,,0.000015089350948637004,0.0351626900978957,{AF48C67F-DCCF-4195-90C3-2C9DBE83C010},,,,,,
4719,NC,1,72,0.25999999,1814,0.16,5.5,20140601,20161101,1904,5.8,1904,5.8,-5.63089514,-7.63309096,3,,,,,,0.000015090779576782503,0.03516242605227853,{6CB7D9DD-0883-42E8-A663-89C628679BFB},,,,,,
4720,NC,1,73,0.25999999,1695,0.14,5.2,20140601,20161101,1779,5.4,1778,5.4,-9.33332674,-12.65200827,3,,,,,,0.000012324087335384004,0.03480624254054897,{C091909D-909F-4E96-95D2-67EA91F4A22B},,,,,,
4721,NC,1,74,0.25999999,1725,0.14,5.3,20140601,20161101,1754,5.4,1753,5.4,-2.92733867,-3.96822207,3,,,,,,0.000011931211226592003,0.0347080497968902,{1538BB28-EAA9-408F-A44B-D08B19A3C577},,,,,,
4722,NC,1,75,0.25999999,3169,0.24,9.7,20140601,20161101,3149,9.6,3149,9.6,3.12697709,4.23884657,3,,,,,,0.000015088659461676004,0.0350637038457441,{3D6F01C3-326A-4DCF-8614-1C55929AF66A},,,,,,
4723,NC,1,76,0.25999999,2916,0.21,8.9,20140601,20161101,2785,8.5,2786,8.5,1.21221917,1.64325191,4,,,,,,0.000015088931110967003,0.03506333407852007,{F06CB3E2-DDD6-44C6-8ED9-D1C5CCC1FE0B},,,,,,
4724,NC,1,77,0.25999999,45,0,0.1,20140601,20161101,-206,-0.6,-207,-0.6,8.66997199,11.75278231,4,,,,,,0.000015089062820596504,0.035063006976426864,{673F8ACD-6E4C-43BA-922C-6B3BAB2C3D16},,,,,,
4725,NC,1,78,0.25999999,1689,0.14,5.1,20140601,20161101,1566,4.7,1565,4.7,1.65553494,2.24419892,4,,,,,,0.000015088919536572505,0.03506272807253531,{05011460-1C68-4E04-8A2D-68A5F048DBE7},,,,,,
4726,NC,1,79,0.25999999,2385,0.2,7.3,20140601,20161101,2314,7.1,2314,7.1,-0.62731586,-0.85037261,4,,,,,,0.000015088456135072003,0.03506232340786741,{CCED0567-7782-4B5D-9976-AEEFEBB03129},,,,,,
4727,NC,1,80,0.25999999,3019,0.24,9.2,20140601,20161101,2857,8.7,2858,8.7,3.50666277,4.75353833,4,,,,,,0.000015087881904695504,0.03506191873671125,{54A6BE95-AFCF-407B-9B24-F0783F3F4839},,,,,,
4728,NC,1,81,0.25999999,2837,0.23,8.6,20140601,20161101,2625,8,2626,8,4.08699142,5.54021634,4,,,,,,0.000015088252018727004,0.035061522196617685,{B7C95128-EE0D-41E3-BCCB-5FC1E30967A4},,,,,,
4729,NC,1,82,0.25999999,1896,0.15,5.8,20140601,20161101,1525,4.6,1524,4.6,8.59879243,11.6562932,4,,,,,,0.000015088087338742504,0.0350612254795128,{F5D4CA1B-399B-4686-BEA0-8C1810EE0339},,,,,,
4730,NC,1,83,0.25999999,2161,0.17,6.6,20140601,20161101,1718,5.3,1718,5.3,5.60588796,7.59919189,4,,,,,,0.000015087961318008503,0.035060872510123915,{407A3F1A-2322-46D3-80B2-B2A20C684D17},,,,,,
4731,NC,1,84,0.25999999,3996,0.3,12.2,20140601,20161101,3186,9.7,3187,9.7,14.24849858,19.31488386,4,,,,,,0.000015087800572417003,0.035060368898823836,{6DCD1BC4-4466-494C-9AC2-8546E61CC631},,,,,,
4732,NC,1,85,0.25999999,3701,0.27,11.3,20140601,20161101,3225,9.8,3226,9.8,14.19027758,19.23596103,4,,,,,,0.000015086852826501004,0.035060064903673034,{DD22421A-89B7-4177-BE3E-F18E8D2C6C11},,,,,,
4733,NC,1,86,0.25999999,2850,0.23,8.7,20140601,20161101,2694,8.2,2693,8.2,5.64043889,7.64602821,4,,,,,,0.000015087422753502005,0.03505974232740256,{D79CA03D-5465-4236-B8BF-FB71F749647B},,,,,,
4734,NC,1,87,0.25999999,3328,0.26,10.1,20140601,20161101,3117,9.5,3117,9.5,4.478607,6.07107996,4,,,,,,0.000015088120698479504,0.03505941344067905,{0161DA39-FA69-4A15-9B38-3261D800DFCB},,,,,,
4735,NC,1,88,0.25999999,4537,0.35,13.8,20140601,20161101,4001,12.2,4002,12.2,8.06943458,10.93870984,4,,,,,,0.000015086184408466003,0.03505896755710152,{260580A3-0927-4EAF-9C19-DF51E1A17F48},,,,,,
4736,NC,1,89,0.25999999,5133,0.38,15.6,20140601,20161101,4350,13.3,4349,13.3,14.34593968,19.44697241,4,,,,,,0.000015086976820896003,0.035058603675351914,{8DF01774-C09B-4D20-95BB-A510DD7105FB},,,,,,
4737,NC,1,90,0.25999999,5972,0.44,18.2,20140601,20161101,5236,15.9,5237,15.9,16.93894739,22.96198436,4,,,,,,0.000014889392518185004,0.03503243829280998,{BA955A01-6DE0-4F78-9BD7-77FBF52B0290},,,,,,
4738,NC,1,91,0.25999999,5247,0.41,16,20140601,20161101,5055,15.4,5056,15.4,11.48023893,15.56230507,4,,,,,,0.000015086614142298004,0.03505384934710937,{694051F6-B0DB-463E-8C42-C06A6704F6B4},,,,,,
4739,NC,1,92,0.25999999,5975,0.45,18.2,20140601,20161101,5211,15.9,5211,15.9,10.813143,14.65800765,4,,,,,,0.000015086500746492503,0.03505369806638813,{8A76BD5B-BF3C-4EFA-BDEE-3B1BE5E516A2},,,,,,
4740,NC,1,93,0.25999999,7608,0.58,23.2,20140601,20161101,6550,20,6551,20,21.74218455,29.47312427,4,,,,,,0.000015086600842614004,0.03505324702350016,{8159A26B-3F6B-4471-8EB6-A640736163AB},,,,,,
4741,NC,1,94,0.25999999,4708,0.36,14.3,20140601,20161101,4146,12.6,4146,12.6,14.7833778,20.03995183,4,,,,,,0.000015086308358125003,0.035052772712032686,{F3CB879D-4AE1-473B-A071-1C41D0B5AE8B},,,,,,
4742,NC,1,95,0.25999999,7938,0.61,24.2,20140601,20161101,7376,22.5,7376,22.5,6.69963238,9.0818426,4,,,,,,0.000015085422287375504,0.035052421830244616,{B4ADE495-EEC4-4534-A352-19DE542D3DEA},,,,,,
4743,NC,1,96,0.25999999,7863,0.59,24,20140601,20161101,7355,22.4,7356,22.4,17.91576892,24.28613752,4,,,,,,0.000015085913345156503,0.035052036200648576,{C068E272-1DE2-444C-9347-188B553D1190},,,,,,
4744,NC,1,97,0.25999999,7556,0.56,23,20140601,20161101,6817,20.8,6817,20.8,13.91064563,18.85689943,4,,,,,,0.000015085922755916504,0.03505169294370716,{B9A7365E-9C54-4C64-B47C-35AB1FD7DEB6},,,,,,
4745,NC,1,98,0.25999999,7016,0.55,21.4,20140601,20161101,6083,18.6,6083,18.6,18.55184964,25.14839154,4,,,,,,0.000015085591704062504,0.03505136846902808,{D9F85288-777C-44F7-847E-BB74FDE2E990},,,,,,
4746,NC,1,99,0.25999999,8216,0.75,25,20140601,20161101,7311,22.3,7311,22.3,15.70009578,21.28263023,4,,,,,,0.000015084794510985004,0.03505096774130318,{8A8A42A5-4EF6-4DBD-A5F7-4615FCC15D6D},,,,,,
4747,NC,1,100,0.25999999,6524,0.59,19.9,20140601,20161101,5807,17.7,5808,17.7,17.91726798,24.2881696,4,,,,,,0.000015085452956018004,0.035050629138630135,{400B972F-0171-4F34-BDFC-1E4E1A296FC3},,,,,,
4748,NC,1,101,0.25999999,6475,0.58,19.7,20140601,20161101,6042,18.4,6042,18.4,11.13089286,15.08874086,5,,,,,,0.000015084997014931004,0.035050279829647354,{A7A62194-050F-4B8B-A7A1-A5186D75A9EE},,,,,,
4749,NC,1,102,0.25999999,3882,0.33,11.8,20140601,20161101,3156,9.6,3156,9.6,14.101577,19.1157209,5,,,,,,0.000015084401845286005,0.03504991804049058,{83CB7226-1618-474F-A314-7A5A14628E6D},,,,,,
4750,NC,1,103,0.25999999,3798,0.32,11.6,20140601,20161101,3545,10.8,3544,10.8,14.9697151,20.2925457,5,,,,,,0.000015085356413898504,0.035049634635254005,{390C6FF5-C269-4257-8EB6-9BB992CC5E93},,,,,,
4751,NC,1,104,0.25999999,4283,0.34,13.1,20140601,20161101,4178,12.7,4177,12.7,0.26697937,0.3619101,5,,,,,,0.000015084014020774504,0.035049173598555514,{D671D65A-3834-4322-B8CF-D2CBDB96C3D3},,,,,,
4752,NC,1,105,0.25999999,4480,0.35,13.7,20140601,20161101,4280,13.1,4281,13.1,2.36532461,3.20637083,5,,,,,,0.000015084335076406004,0.03504869995960701,{6980F8D8-F4B4-4F4D-A4FA-72E7C86152C3},,,,,,
4753,NC,1,106,0.25999999,4704,0.37,14.3,20140601,20161101,4340,13.2,4340,13.2,9.10359399,12.3405887,5,,,,,,0.000015083541700087504,0.03504843156446262,{FEEF50F4-8EA9-430D-A167-80B8D6D568A4},,,,,,
4754,NC,1,107,0.25999999,4350,0.33,13.3,20140601,20161101,3991,12.1,3991,12.1,9.82451436,13.31784909,5,,,,,,0.000015084294171911004,0.03504816160078389,{4F7E1D80-D793-4333-B860-0D8A7C0C551F},,,,,,
4755,NC,1,108,0.25999999,5195,0.38,15.8,20140601,20161101,4600,14,4601,14,11.29986373,15.31779326,5,,,,,,0.000015084714191685504,0.03504776151254423,{9F72B1A0-ED65-40AB-9147-8710BA92A8FB},,,,,,
4756,NC,1,109,0.25999999,2250,0.16,6.9,20140601,20161101,2111,6.4,2110,6.4,12.62321484,17.11169265,5,,,,,,0.000015083104201516505,0.0350473042910708,{A7223E49-03DA-4B0D-8149-00CE33F7DF7C},,,,,,
4757,NC,1,110,0.25999999,5439,0.38,16.6,20140601,20161101,5176,15.8,5177,15.8,4.43959266,6.01819316,5,,,,,,0.000014491306138072504,0.034969143794443484,{BBB71531-F586-48F0-9E55-624670D62D53},,,,,,
4758,NC,1,111,0.25999999,4862,0.34,14.8,20140601,20161101,4494,13.7,4493,13.7,7.50318176,10.17111266,5,,,,,,0.000011530703212956004,0.03456477905000392,{84429393-6670-4501-AEFB-728E7CCFE129},,,,,,
4759,NC,1,112,0.25999999,4804,0.3,14.6,20140601,20161101,4429,13.5,4416,13.5,8.31289257,11.268735,5,,,,,,0.000015083239260164504,0.034960849431206455,{4FAC0EBD-114B-4D0A-BC62-6E6FC6D73599},,,,,,
4760,NC,1,113,0.25999999,5203,0.35,15.9,20140601,20161101,5014,15.3,5015,15.3,4.31271114,5.84619595,5,,,,,,0.000015082643359982504,0.03496038066089414,{CDBBC4AD-8B67-4239-A849-D4A68F0829DE},,,,,,
4761,NC,1,114,0.25999999,6780,0.48,20.7,20140601,20161101,6761,20.6,6760,20.6,4.67703744,6.34006696,5,,,,,,0.000015083235882912505,0.034960159576068496,{CA555679-20F8-422F-B408-70D380EAB488},,,,,,
4762,NC,1,115,0.25999999,6512,0.46,19.8,20140601,20161101,6447,19.6,6447,19.6,-5.73220223,-7.77042013,5,,,,,,0.000015082350580173504,0.0349597682444542,{BCC5E808-7EB2-4693-8B5D-4F972D33E614},,,,,,
4763,NC,1,116,0.25999999,3038,0.22,9.3,20140601,20161101,2894,8.8,2893,8.8,-8.2815779,-11.22628567,5,,,,,,0.000015082723356343503,0.03495940162918839,{FF6F98F3-4779-44A2-B9A9-A8E0CFC87954},,,,,,
4764,NC,1,117,0.25999999,3566,0.27,10.9,20140601,20161101,3203,9.8,3202,9.8,-9.50399258,-12.88335833,5,,,,,,0.000015082688059497005,0.034958990760984084,{439D3240-8CE5-4EAA-BC58-3619CCD86ACB},,,,,,
4765,NC,1,118,0.25999999,4406,0.32,13.4,20140601,20161101,3929,11.9,3923,11.9,-15.62166562,-21.17631239,5,,,,,,0.000015081880804387504,0.03495859485001552,{86752CAD-A73F-444D-B4BC-0E51757D53F0},,,,,,
4766,NC,1,119,0.25999999,2357,0.17,7.2,20140601,20161101,1829,5.5,1828,5.5,-14.89030375,-20.18489779,5,,,,,,0.000015082416594702503,0.03495838970454435,{8A33DD66-BA36-4991-B365-A7012123CBDA},,,,,,
4767,NC,1,120,0.25999999,2021,0.15,6.2,20140601,20161101,1661,5,1661,5,-12.7685666,-17.30872762,5,,,,,,0.000015081558563585504,0.03495799895151556,{F437FBE6-9994-4163-AAE9-5E0FE8F7AFF8},,,,,,
4768,NC,1,121,0.25999999,1592,0.12,4.9,20140601,20161101,1539,4.7,1540,4.7,-6.72341024,-9.11407523,5,,,,,,0.000015081728779694004,0.03495763235835269,{FDF96E71-F572-4897-9D72-C0C2792BFDAC},,,,,,
4769,NC,1,122,0.25999999,2634,0.19,8,20140601,20161101,2601,7.9,2601,7.9,-8.00462462,-10.8508552,5,,,,,,0.000015081152111908003,0.03495715600200628,{CB6F8FB8-4541-4979-BEDD-CD001CAD31BD},,,,,,
4770,NC,1,123,0.25999999,2428,0.18,7.4,20140601,20161101,2332,7.1,2331,7.1,2.22933675,3.02202931,5,,,,,,0.000015081744281460004,0.034956934529045434,{4D3090A7-0263-4C20-8F7F-40668B1FD5D2},,,,,,
4771,NC,1,124,0.25999999,2789,0.21,8.5,20140601,20161101,2748,8.4,2747,8.4,-0.18758914,-0.25429083,5,,,,,,0.000015080870554826004,0.03495654495156309,{94941915-4FF2-4092-B02C-273F5FCCFD4B},,,,,,
4772,NC,1,125,0.25999999,3558,0.28,10.8,20140601,20161101,3486,10.6,3486,10.6,-3.18880622,-4.32266048,5,,,,,,0.000015081207525818004,0.034956173929615975,{AA6D8E7C-8C98-4C15-87AA-972263AD2A2D},,,,,,
4773,NC,1,126,0.25999999,3395,0.3,10.3,20140601,20161101,0,,3308,10.1,2.22083901,3.01051001,6,,,,,,0.000015081181951738503,0.03495576391808686,{AD267513-BC0F-4DFA-8D77-3486F82C2015},,,,,,
4774,NC,1,127,0.25999999,2563,0.24,7.8,20140601,20161101,0,,2327,7.1,,0,6,,,,,,0.000015080423389523503,0.03495536999988106,{71EA32D7-91A8-4427-ABEB-A193B1D203AE},,,,,,
4775,NC,1,128,0.25999999,3679,0.35,11.2,20140601,20161101,0,,3633,11.1,,0,6,,,,,,0.000015080933444266504,0.03495517358604096,{AA2996CC-05F7-4309-B65C-CDD897DA8AFA},,,,,,
4776,NC,1,129,0.25999999,3138,0.3,9.6,20140601,20161101,0,,3131,9.5,,0,6,,,,,,0.000015079858035584004,0.034954777954199365,{B932C672-8FAE-4A15-A1A8-70BACFACAAED},,,,,,
4777,NC,1,130,0.25999999,3608,0.35,11,20140601,20161101,0,,3598,10.9,,0,6,,,,,,0.000015080403339171505,0.03495440392604889,{7B57E4A9-EEA8-408B-970A-27ED66092B22},,,,,,
4778,NC,1,131,0.25999999,5758,0.55,17.5,20140601,20161101,0,,5702,17.4,,0,6,,,,,,0.000015079652267652004,0.034953932853296524,{C2DAA4A5-94FF-4460-8F7B-B5BE70D416F1},,,,,,
4779,NC,1,132,0.25999999,6002,0.56,18.3,20140601,20161101,0,,5809,17.7,,0,6,,,,,,0.000014882628622326504,0.034927322235249116,{209A9E02-522C-4B8E-8993-8A855AB40B0D},,,,,,
4780,NC,1,133,0.25999999,6079,0.51,18.5,20140601,20161101,0,,5731,17.5,,0,6,,,,,,0.000014883098364925003,0.034922865476724164,{A3268DAB-57FB-4674-B187-DCB047748F0D},,,,,,
4781,NC,1,134,0.25999999,2720,0.2,8.3,20140601,20161101,0,,2472,7.5,,0,6,,,,,,0.000015079257468155503,0.0349441677865452,{D4120F5E-423F-42B1-94B1-9A35F2A9EACA},,,,,,
4782,NC,1,135,0.25999999,2162,0.17,6.6,20140601,20161101,0,,2128,6.5,,0,6,,,,,,0.000015079596572891004,0.03494384459736219,{2481D457-C5CC-4E2B-A18A-B899D164ADB8},,,,,,
4783,NC,1,136,0.25999999,-1478,-0.14,-4.5,20140601,20161101,0,,-1779,-5.4,,0,6,,,,,,0.000015079185435880504,0.03494346903367352,{257F2DC2-D52F-4992-B48F-524B8914C0C4},,,,,,
4784,NC,1,137,0.25999999,525,0.06,1.6,20140601,20161101,0,,-543,-1.6,,0,6,,,,,,0.000015078642438695504,0.03494318050857867,{F2B34315-EBA6-4D43-A71A-C1D61610D382},,,,,,
4785,NC,1,138,0.25999999,-2023,-0.23,-6.2,20140601,20161101,-2537,-7.8,-2537,-7.8,-13.22171923,-17.92300921,6,,,,,,0.000015079179740854503,0.034942860748875454,{6C84EBB7-20AE-4853-80A2-F0C39F9D523C},,,,,,
4786,NC,1,139,0.25999999,706,0.07,2.2,20140601,20161101,629,1.9,650,1.9,-13.70470323,-18.57772941,6,,,,,,0.000015077693575688003,0.034942405182856275,{FE11DCFE-E0CA-4D25-983C-9F91D8946405},,,,,,
4787,NC,1,140,0.25999999,2470,0.24,7.5,20140601,20161101,2415,7.4,2418,7.4,3.40266601,4.6125631,6,,,,,,0.000015079022954896004,0.0349420869212187,{5EF6F6B5-F859-434D-8B3D-9C3893C71877},,,,,,
4788,NC,1,141,0.25999999,2450,0.25,7.5,20140601,20161101,2416,7.4,2418,7.3,1.53925024,2.08656649,6,,,,,,0.000015077965390544504,0.0349418267469935,{882B21B5-20C3-462C-8F44-037B4379FCC2},,,,,,
4789,NC,1,142,0.25999999,1279,0.13,3.9,20140601,20161101,1084,3.3,1087,3.3,5.28214388,7.16033307,6,,,,,,0.000015078740079717004,0.03494143665583,{499D764D-FD75-4F11-A560-7282AE9C8E4A},,,,,,
4790,NC,1,143,0.25999999,697,0.07,2.1,20140601,20161101,378,1.2,378,1.2,9.04260035,12.25790736,6,,,,,,0.000015077785112972003,0.03494096773979512,{7E0012CF-F2B1-48C4-9BC9-AB6449688613},,,,,,
4791,NC,1,144,0.25999999,2029,0.2,6.2,20140601,20161101,1730,5.3,1730,5.3,7.61355456,10.32073107,6,,,,,,0.000015078386068490005,0.03494078219778058,{06D668D9-24AD-48BB-B1D0-362A3115EB6C},,,,,,
4792,NC,1,145,0.25999999,595,0.07,1.8,20140601,20161101,581,1.8,580,1.8,5.08569907,6.89403774,6,,,,,,0.000015077282400889004,0.034940220644507705,{452E4051-C96E-4CF0-82AE-EFD3584ADD27},,,,,,
4793,NC,1,146,0.25999999,2122,0.24,6.5,20140601,20161101,2064,6.3,2063,6.3,-2.04287999,-2.76927352,6,,,,,,0.000015077823788229004,0.034939880911288614,{17962885-158B-4BFA-A4EB-A43970504FF2},,,,,,
4794,NC,1,147,0.25999999,3850,0.4,11.7,20140601,20161101,3546,10.9,3547,10.9,7.41818988,10.05589993,6,,,,,,0.000015077316379946004,0.03493952981047835,{67A79FD3-396F-473B-8A84-FF18E744EEAC},,,,,,
4795,NC,1,148,0.25999999,3227,0.34,9.8,20140601,20161101,2961,9,2961,9,10.07445584,13.65666308,6,,,,,,0.000015077534843715504,0.03493930002369405,{FBB03A5B-2215-4675-9C46-1DEE4A29FEAF},,,,,,
4796,NC,1,149,0.25999999,2548,0.26,7.8,20140601,20161101,2181,6.6,2181,6.6,9.79204391,13.27383301,6,,,,,,0.000015076789675276503,0.03493884739599135,{CB39962E-2958-4E57-BAB5-BF31F89824AE},,,,,,
4797,NC,1,150,0.25999999,396,0.04,1.2,20140601,20161101,186,0.6,186,0.6,9.35603561,12.68279182,6,,,,,,0.000021371949546274504,0.03577120633506661,{A25A6872-EAC4-45B3-8A1B-960CCED98595},,,,,,
4798,NC,1,151,0.25999999,955,0.12,2.9,20140601,20161101,824,2.5,823,2.5,4.6207664,6.26378743,7,,,,,,0.000015859050000019504,0.03516710869207293,{8F43BA76-B5D0-41C5-A146-153FC90782D6},,,,,,
4799,NC,1,152,0.25999999,1246,0.14,3.8,20140601,20161101,1007,3.1,1006,3.1,2.720145,3.68735585,7,,,,,,0.000015076283779564503,0.035077777391361344,{BF3C8FBA-5716-47EA-9745-6763A014CACF},,,,,,
4800,NC,1,153,0.25999999,2782,0.29,8.5,20140601,20161101,2188,6.7,2188,6.7,11.75559297,15.93556764,7,,,,,,0.000015076832699260003,0.035077415143527926,{4B154F2C-FD46-4319-9CF4-9F82222213A9},,,,,,
4801,NC,1,154,0.25999999,589,0.06,1.8,20140601,20161101,-60,-0.2,-61,-0.2,14.41944907,19.54661977,7,,,,,,0.000015076114927278504,0.0350770155905321,{152DC33C-2F16-4B6D-B115-CFCF521582CB},,,,,,
4802,NC,1,155,0.25999999,-362,-0.04,-1.1,20140601,20161101,-564,-1.8,-564,-1.8,10.68262313,14.4810784,7,,,,,,0.000015074881146718504,0.03507668179892601,{D107A466-9E42-4BB6-9281-66ACFF1B5DCE},,,,,,
4803,NC,1,156,0.25999999,-565,-0.07,-1.7,20140601,20161101,-612,-1.9,-612,-1.9,-1.03047184,-1.39688009,7,,,,,,0.000015076455926025004,0.03507636140200333,{9D2AA001-039B-4B40-8C94-5109D4DAC8F1},,,,,,
4804,NC,1,157,0.25999999,-46,-0.01,-0.1,20140601,20161101,-147,-0.4,-146,-0.4,-9.69081552,-13.13661051,7,,,,,,0.000015075537145281503,0.035075917655158585,{3DE41EFA-336E-47ED-BED2-AA78708BEA68},,,,,,
4805,NC,1,158,0.25999999,-145,-0.02,-0.4,20140601,20161101,-173,-0.5,-180,-0.5,-4.82658712,-6.5427925,7,,,,,,0.000015075986219280004,0.03507558180119025,{81A9E922-62A3-41FF-8716-6E6CE69FDB51},,,,,,
4806,NC,1,159,0.25999999,354,0.04,1.1,20140601,20161101,93,0.3,94,0.3,,0,7,,,,,,0.000015074303730084505,0.035075164750683445,{A5BF289A-2E81-4A66-A5AA-186BD0E56CAE},,,,,,
4807,NC,1,160,0.25999999,1718,0.18,5.2,20140601,20161101,1793,5.5,1446,4.4,-10.53113144,-14.27572031,7,,,,,,0.000015075057599616504,0.03507485438493622,{449717EC-E0D5-43EE-87EA-59DC68F44D0D},,,,,,
4808,NC,1,161,0.25999999,2119,0.2,6.5,20140601,20161101,1671,5.1,2021,6.2,,0,7,,,,,,0.000015075478064958504,0.03507445446182337,{91BE8FA7-80A0-432C-A3CC-B611149B654A},,,,,,
4809,NC,1,162,0.25999999,1416,0.13,4.3,20140601,20161101,1024,3.2,1023,3.2,7.35760484,9.97377247,7,,,,,,0.000015073936403551504,0.03507398629914274,{0E63A802-1BE8-45DB-961E-FD6D2182F5FD},,,,,,
4810,NC,1,163,0.25999999,914,0.08,2.8,20140601,20161101,474,1.4,474,1.4,11.71426732,15.87954769,7,,,,,,0.000015075163136898503,0.035073820805069454,{C9106CC5-80A5-4BE8-9A77-4CB948BC4333},,,,,,
4811,NC,1,164,0.25999999,-187,-0.02,-0.6,20140601,20161101,-271,-0.8,-272,-0.8,7.58767924,10.28565518,7,,,,,,0.000015074204600676004,0.03507328776053876,{A05D407E-97AC-449F-8455-78EFC55F2342},,,,,,
4812,NC,1,165,0.25999999,-1198,-0.15,-3.7,20140601,20161101,-2798,-8.5,-2222,-6.8,-15.07505318,-20.43533918,7,,,,,,0.000015074194787719003,0.035072865756099886,{6F28356D-48FC-48E8-BE4A-925217D84434},,,,,,
4813,NC,1,166,0.25999999,656,0.07,2,20140601,20161101,637,1.9,71,0.2,,0,7,,,,,,0.000015073915770869504,0.035072769601442504,{1AFEF618-E086-4914-A5B3-7FE9A3244E64},,,,,,
4814,NC,1,167,0.25999999,521,0.05,1.6,20140601,20161101,506,1.5,507,1.5,-8.60447127,-11.66399128,7,,,,,,0.000013890654240415504,0.03491825818392915,{8784894A-D95D-40A9-8755-331DCC916187},,,,,,
4815,NC,1,168,0.25999999,429,0.04,1.3,20140601,20161101,428,1.3,428,1.3,-3.79233952,-5.1407941,7,,,,,,0.000013103162388255003,0.03479273828717321,{19E20859-5536-43EA-BBC8-1F6114E13379},,,,,,
4816,NC,1,169,0.25999999,654,0.06,2,20140601,20161101,635,2,635,2,0.28315038,0.38383108,7,,,,,,0.000015074191225342003,0.03501406737082175,{CFF3126E-80BF-4B32-9970-705462EAC813},,,,,,
4817,NC,1,170,0.25999999,-828,-0.08,-2.5,20140601,20161101,-906,-2.8,-905,-2.8,0.35828171,0.48567711,7,,,,,,0.000015073289381318004,0.03501359930495149,{6EB3639E-4346-47FB-B479-1BD593470CD5},,,,,,
4818,NC,1,171,0.25999999,-4822,-0.45,-14.7,20140601,20161101,-4887,-14.9,-4887,-14.9,3.68999216,5.00205475,7,,,,,,0.000015073074322067004,0.035013332162160044,{D5002CDB-E7C9-4C9B-8BF4-58AE6F6982BE},,,,,,
4819,NC,1,172,0.25999999,355,0.03,1.1,20140601,20161101,279,0.9,279,0.9,0.83704999,1.13468259,7,,,,,,0.000015073797935218504,0.03501295037339858,{44662CF5-5AA9-4928-AA87-4893355C2EBA},,,,,,
4820,NC,1,173,0.25999999,-1167,-0.11,-3.6,20140601,20161101,-1171,-3.5,-1172,-3.5,1.02303982,1.38680544,7,,,,,,0.000015072909489019504,0.035012592063197054,{D4A79BC5-9CAE-44C5-BFDA-F3278379A506},,,,,,
4821,NC,1,174,0.25999999,-1275,-0.12,-3.9,20140601,20161101,-1300,-3.9,-1300,-3.9,-7.05604604,-9.56498742,7,,,,,,0.000015071946073467004,0.03501215919471958,{ACD26796-029F-4B78-8AA4-639C95556698},,,,,,
4822,NC,1,175,0.25999999,2611,0.25,8,20140601,20161101,2605,7.9,2604,7.9,-6.66727479,-9.03797952,7,,,,,,0.000015073222801620504,0.03501201394504395,{53D54757-DDE4-426D-BB20-AFD1DF33D910},,,,,,
4823,NC,1,176,0.25999999,590,0.05,1.8,20140601,20161101,663,2,662,2,-6.34809609,-8.6053094,8,,,,,,0.000015072459652866504,0.03501158993952677,{6D80A6DD-D22D-42BC-AFF5-2339F4F5DE82},,,,,,
4824,NC,1,177,0.25999999,574,0.05,1.7,20140601,20161101,795,2.4,794,2.4,-10.51560846,-14.25467778,8,,,,,,0.000015072124485620004,0.03501111422446664,{BB42C2A5-51C0-4572-A7B4-E003BBDDBD12},,,,,,
4825,NC,1,178,0.25999999,2052,0.17,6.3,20140601,20161101,1907,5.8,1906,5.8,-5.56988969,-7.5503936,8,,,,,,0.000015072677772705004,0.03501075418285138,{B40288D6-59AD-4D06-A71A-9AF539BFB79D},,,,,,
4826,NC,1,179,0.25999999,3349,0.27,10.2,20140601,20161101,2762,8.4,2763,8.4,2.52007637,3.41614817,8,,,,,,0.000015071755462897004,0.03501028101575806,{9C332A62-86EA-40DB-B626-1B89577C4343},,,,,,
